id, request_id, response_id, name, value
"5163","332",,"Referer","http://bratrstvi.company.com/articles.php?article_id=83"
"5164","332",,"Cookie","fusion_visited=yes"
"5165",,"332","Server","nginx"
"5166",,"332","Date","Sun, 07 Feb 2021 09:11:48 GMT"
"5167",,"332","Content-Type","text/html"
"5168",,"332","Connection","close"
"5169",,"332","X-Powered-By","PHP/4.4.8"
"5170",,"332","Content-Length","31200"
"5171","333",,"Host","bratrstvi.company.com"
"5172","333",,"Accept-Encoding","gzip, deflate"
"5173","333",,"Accept","*/*"
"5174","333",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5175","333",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5176","333",,"Connection","close"
"5177","333",,"Cache-Control","max-age=0"
"5178","333",,"Referer","http://bratrstvi.company.com/articles.php?article_id=83"
"5179","333",,"Cookie","fusion_visited=yes"
"5180",,"333","Server","nginx"
"5181",,"333","Date","Sun, 07 Feb 2021 09:11:52 GMT"
"5182",,"333","Content-Type","text/html"
"5183",,"333","Connection","close"
"5184",,"333","X-Powered-By","PHP/4.4.8"
"5185",,"333","Content-Length","31241"
"5186","334",,"Host","bratrstvi.company.com"
"5187","334",,"Accept-Encoding","gzip, deflate"
"5188","334",,"Accept","*/*"
"5189","334",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5190","334",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5191","334",,"Connection","close"
"5192","334",,"Cache-Control","max-age=0"
"5193","334",,"Referer","http://bratrstvi.company.com/articles.php?article_id=76"
"5194","334",,"Content-Type","application/x-www-form-urlencoded"
"5195","334",,"Content-Length","110"
"5196","334",,"Cookie","fusion_visited=yes"
"5197",,"334","Server","nginx"
"5198",,"334","Date","Sun, 07 Feb 2021 09:11:57 GMT"
"5199",,"334","Content-Type","text/html"
"5200",,"334","Content-Length","3373"
"5201",,"334","Connection","close"
"5202",,"334","X-Powered-By","PHP/4.4.8"
"5203",,"334","Location","articles.php?article_id=76"
"5204","335",,"Host","bratrstvi.company.com"
"5205","335",,"Accept-Encoding","gzip, deflate"
"5206","335",,"Accept","*/*"
"5207","335",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5208","335",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5209","335",,"Connection","close"
"5210","335",,"Cache-Control","max-age=0"
"5211","335",,"Referer","http://bratrstvi.company.com/articles.php?article_id=86"
"5212","335",,"Content-Type","application/x-www-form-urlencoded"
"5213","335",,"Content-Length","22"
"5214","335",,"Cookie","fusion_visited=yes"
"5215",,"335","Server","nginx"
"5216",,"335","Date","Sun, 07 Feb 2021 09:30:31 GMT"
"5217",,"335","Content-Type","text/html"
"5218",,"335","Connection","close"
"5219",,"335","X-Powered-By","PHP/4.4.8"
"5220",,"335","Content-Length","53776"
"5221","336",,"Host","bratrstvi.company.com"
"5222","336",,"Accept-Encoding","gzip, deflate"
"5223","336",,"Accept","*/*"
"5224","336",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5225","336",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5226","336",,"Connection","close"
"5227","336",,"Cache-Control","max-age=0"
"5228","336",,"Referer","http://bratrstvi.company.com/articles.php?article_id=82"
"5229","336",,"Cookie","fusion_visited=yes"
"5230",,"336","Server","nginx"
"5231",,"336","Date","Sun, 07 Feb 2021 09:12:37 GMT"
"5232",,"336","Content-Type","text/html"
"5233",,"336","Connection","close"
"5234",,"336","X-Powered-By","PHP/4.4.8"
"5235",,"336","Content-Length","107166"
"5236","337",,"Host","bratrstvi.company.com"
"5237","337",,"Accept-Encoding","gzip, deflate"
"5238","337",,"Accept","*/*"
"5239","337",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5240","337",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5241","337",,"Connection","close"
"5242","337",,"Cache-Control","max-age=0"
"5243","337",,"Referer","http://bratrstvi.company.com/articles.php?article_id=82"
"5244","337",,"Cookie","fusion_visited=yes"
"5245",,"337","Server","nginx"
"5246",,"337","Date","Sun, 07 Feb 2021 09:12:55 GMT"
"5247",,"337","Content-Type","text/html"
"5248",,"337","Connection","close"
"5249",,"337","X-Powered-By","PHP/4.4.8"
"5250",,"337","Content-Length","32374"
"5251","338",,"Host","bratrstvi.company.com"
"5252","338",,"Accept-Encoding","gzip, deflate"
"5253","338",,"Accept","*/*"
"5254","338",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5255","338",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5256","338",,"Connection","close"
"5257","338",,"Cache-Control","max-age=0"
"5258","338",,"Referer","http://bratrstvi.company.com/articles.php?article_id=82"
"5259","338",,"Cookie","fusion_visited=yes"
"5260",,"338","Server","nginx"
"5261",,"338","Date","Sun, 07 Feb 2021 09:12:59 GMT"
"5262",,"338","Content-Type","text/html"
"5263",,"338","Connection","close"
"5264",,"338","X-Powered-By","PHP/4.4.8"
"5265",,"338","Content-Length","37048"
"5266","339",,"Host","bratrstvi.company.com"
"5267","339",,"Accept-Encoding","gzip, deflate"
"5268","339",,"Accept","*/*"
"5269","339",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5270","339",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5271","339",,"Connection","close"
"5272","339",,"Cache-Control","max-age=0"
"5273","339",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=11"
"5274","339",,"Content-Type","application/x-www-form-urlencoded"
"5275","339",,"Content-Length","61"
"5276","339",,"Cookie","fusion_visited=yes"
"5277",,"339","Server","nginx"
"5278",,"339","Date","Sun, 07 Feb 2021 09:13:25 GMT"
"5279",,"339","Content-Type","text/html"
"5280",,"339","Connection","close"
"5281",,"339","X-Powered-By","PHP/4.4.8"
"5282",,"339","Content-Length","15900"
"5283","340",,"Host","bratrstvi.company.com"
"5284","340",,"Accept-Encoding","gzip, deflate"
"5285","340",,"Accept","*/*"
"5286","340",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5287","340",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5288","340",,"Connection","close"
"5289","340",,"Cache-Control","max-age=0"
"5290","340",,"Referer","http://bratrstvi.company.com/articles.php?article_id=77"
"5291","340",,"Cookie","fusion_visited=yes"
"5292",,"340","Server","nginx"
"5293",,"340","Date","Sun, 07 Feb 2021 09:13:33 GMT"
"5294",,"340","Content-Type","text/html"
"5295",,"340","Connection","close"
"5296",,"340","X-Powered-By","PHP/4.4.8"
"5297",,"340","Content-Length","88421"
"5298","341",,"Host","bratrstvi.company.com"
"5299","341",,"Accept-Encoding","gzip, deflate"
"5300","341",,"Accept","*/*"
"5301","341",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5302","341",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5303","341",,"Connection","close"
"5304","341",,"Cache-Control","max-age=0"
"5305","341",,"Referer","http://bratrstvi.company.com/articles.php?article_id=77"
"5306","341",,"Cookie","fusion_visited=yes"
"5307",,"341","Server","nginx"
"5308",,"341","Date","Sun, 07 Feb 2021 09:13:47 GMT"
"5309",,"341","Content-Type","text/html"
"5310",,"341","Connection","close"
"5311",,"341","X-Powered-By","PHP/4.4.8"
"5312",,"341","Content-Length","61330"
"5313","342",,"Host","bratrstvi.company.com"
"5314","342",,"Accept-Encoding","gzip, deflate"
"5315","342",,"Accept","*/*"
"5316","342",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5317","342",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5318","342",,"Connection","close"
"5319","342",,"Cache-Control","max-age=0"
"5320","342",,"Referer","http://bratrstvi.company.com/articles.php?article_id=77"
"5321","342",,"Cookie","fusion_visited=yes"
"5322",,"342","Server","nginx"
"5323",,"342","Date","Sun, 07 Feb 2021 09:13:58 GMT"
"5324",,"342","Content-Type","text/html"
"5325",,"342","Connection","close"
"5326",,"342","X-Powered-By","PHP/4.4.8"
"5327",,"342","Content-Length","29599"
"5328","343",,"Host","bratrstvi.company.com"
"5329","343",,"Accept-Encoding","gzip, deflate"
"5330","343",,"Accept","*/*"
"5443",,"349","Location","articles.php?cat_id=10"
"5331","343",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5332","343",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5333","343",,"Connection","close"
"5334","343",,"Cache-Control","max-age=0"
"5335","343",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=11"
"5336","343",,"Content-Type","application/x-www-form-urlencoded"
"5337","343",,"Content-Length","61"
"5338","343",,"Cookie","fusion_visited=yes"
"5339",,"343","Server","nginx"
"5340",,"343","Date","Sun, 07 Feb 2021 09:14:14 GMT"
"5341",,"343","Content-Type","text/html"
"5342",,"343","Connection","close"
"5343",,"343","X-Powered-By","PHP/4.4.8"
"5344",,"343","Content-Length","15900"
"5345","344",,"Host","bratrstvi.company.com"
"5346","344",,"Accept-Encoding","gzip, deflate"
"5347","344",,"Accept","*/*"
"5348","344",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5349","344",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5350","344",,"Connection","close"
"5351","344",,"Cache-Control","max-age=0"
"5352","344",,"Referer","http://bratrstvi.company.com/articles.php?article_id=76"
"5353","344",,"Cookie","fusion_visited=yes"
"5354",,"344","Server","nginx"
"5355",,"344","Date","Sun, 07 Feb 2021 09:14:26 GMT"
"5356",,"344","Content-Type","text/html"
"5357",,"344","Connection","close"
"5358",,"344","X-Powered-By","PHP/4.4.8"
"5359",,"344","Content-Length","37250"
"5360","345",,"Host","bratrstvi.company.com"
"5361","345",,"Accept-Encoding","gzip, deflate"
"5362","345",,"Accept","*/*"
"5363","345",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5364","345",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5365","345",,"Connection","close"
"5366","345",,"Cache-Control","max-age=0"
"5367","345",,"Referer","http://bratrstvi.company.com/articles.php?article_id=76"
"5368","345",,"Cookie","fusion_visited=yes"
"5369",,"345","Server","nginx"
"5370",,"345","Date","Sun, 07 Feb 2021 09:14:32 GMT"
"5371",,"345","Content-Type","text/html"
"5372",,"345","Connection","close"
"5373",,"345","X-Powered-By","PHP/4.4.8"
"5374",,"345","Content-Length","33903"
"5375","346",,"Host","bratrstvi.company.com"
"5376","346",,"Accept-Encoding","gzip, deflate"
"5377","346",,"Accept","*/*"
"5378","346",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5379","346",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5380","346",,"Connection","close"
"5381","346",,"Cache-Control","max-age=0"
"5382","346",,"Referer","http://bratrstvi.company.com/articles.php?article_id=76"
"5383","346",,"Cookie","fusion_visited=yes"
"5384",,"346","Server","nginx"
"5385",,"346","Date","Sun, 07 Feb 2021 09:14:38 GMT"
"5386",,"346","Content-Type","text/html"
"5387",,"346","Connection","close"
"5388",,"346","X-Powered-By","PHP/4.4.8"
"5389",,"346","Content-Length","31074"
"5390","347",,"Host","bratrstvi.company.com"
"5391","347",,"Accept-Encoding","gzip, deflate"
"5392","347",,"Accept","*/*"
"5393","347",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5394","347",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5395","347",,"Connection","close"
"5396","347",,"Cache-Control","max-age=0"
"5397","347",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=8"
"5398","347",,"Content-Type","application/x-www-form-urlencoded"
"5399","347",,"Content-Length","80"
"5400","347",,"Cookie","fusion_visited=yes"
"5401",,"347","Server","nginx"
"5402",,"347","Date","Sun, 07 Feb 2021 09:14:59 GMT"
"5403",,"347","Content-Type","text/html"
"5404",,"347","Content-Length","2309"
"5405",,"347","Connection","close"
"5406",,"347","X-Powered-By","PHP/4.4.8"
"5407",,"347","Location","articles.php?cat_id=8"
"5408","348",,"Host","bratrstvi.company.com"
"5409","348",,"Accept-Encoding","gzip, deflate"
"5410","348",,"Accept","*/*"
"5411","348",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5412","348",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5413","348",,"Connection","close"
"5414","348",,"Cache-Control","max-age=0"
"5415","348",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=9"
"5416","348",,"Content-Type","application/x-www-form-urlencoded"
"5417","348",,"Content-Length","80"
"5418","348",,"Cookie","fusion_visited=yes"
"5419",,"348","Server","nginx"
"5420",,"348","Date","Sun, 07 Feb 2021 09:15:42 GMT"
"5421",,"348","Content-Type","text/html"
"5422",,"348","Content-Length","2309"
"5423",,"348","Connection","close"
"5424",,"348","X-Powered-By","PHP/4.4.8"
"5425",,"348","Location","articles.php?cat_id=9"
"5426","349",,"Host","bratrstvi.company.com"
"5427","349",,"Accept-Encoding","gzip, deflate"
"5428","349",,"Accept","*/*"
"5429","349",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5430","349",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5431","349",,"Connection","close"
"5432","349",,"Cache-Control","max-age=0"
"5433","349",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=10"
"5434","349",,"Content-Type","application/x-www-form-urlencoded"
"5435","349",,"Content-Length","80"
"5436","349",,"Cookie","fusion_visited=yes"
"5437",,"349","Server","nginx"
"5438",,"349","Date","Sun, 07 Feb 2021 09:16:19 GMT"
"5439",,"349","Content-Type","text/html"
"5440",,"349","Content-Length","2310"
"5441",,"349","Connection","close"
"5442",,"349","X-Powered-By","PHP/4.4.8"
"5444","350",,"Host","bratrstvi.company.com"
"5445","350",,"Accept-Encoding","gzip, deflate"
"5446","350",,"Accept","*/*"
"5447","350",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5448","350",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5449","350",,"Connection","close"
"5450","350",,"Cache-Control","max-age=0"
"5451","350",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=15"
"5452","350",,"Content-Type","application/x-www-form-urlencoded"
"5453","350",,"Content-Length","80"
"5454","350",,"Cookie","fusion_visited=yes"
"5455",,"350","Server","nginx"
"5456",,"350","Date","Sun, 07 Feb 2021 09:17:09 GMT"
"5457",,"350","Content-Type","text/html"
"5458",,"350","Content-Length","2310"
"5459",,"350","Connection","close"
"5460",,"350","X-Powered-By","PHP/4.4.8"
"5461",,"350","Location","articles.php?cat_id=15"
"5462","351",,"Host","bratrstvi.company.com"
"5463","351",,"Accept-Encoding","gzip, deflate"
"5464","351",,"Accept","*/*"
"5465","351",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5466","351",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5467","351",,"Connection","close"
"5468","351",,"Cache-Control","max-age=0"
"5469","351",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=17"
"5470","351",,"Content-Type","application/x-www-form-urlencoded"
"5471","351",,"Content-Length","80"
"5472","351",,"Cookie","fusion_visited=yes"
"5473",,"351","Server","nginx"
"5474",,"351","Date","Sun, 07 Feb 2021 09:17:48 GMT"
"5475",,"351","Content-Type","text/html"
"5476",,"351","Content-Length","2310"
"5477",,"351","Connection","close"
"5478",,"351","X-Powered-By","PHP/4.4.8"
"5479",,"351","Location","articles.php?cat_id=17"
"5480","352",,"Host","bratrstvi.company.com"
"5481","352",,"Accept-Encoding","gzip, deflate"
"5482","352",,"Accept","*/*"
"5483","352",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5484","352",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5485","352",,"Connection","close"
"5486","352",,"Cache-Control","max-age=0"
"5487","352",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=14"
"5488","352",,"Content-Type","application/x-www-form-urlencoded"
"5489","352",,"Content-Length","80"
"5490","352",,"Cookie","fusion_visited=yes"
"5491",,"352","Server","nginx"
"5492",,"352","Date","Sun, 07 Feb 2021 09:18:07 GMT"
"5493",,"352","Content-Type","text/html"
"5494",,"352","Content-Length","2310"
"5495",,"352","Connection","close"
"5496",,"352","X-Powered-By","PHP/4.4.8"
"5497",,"352","Location","articles.php?cat_id=14"
"5498","353",,"Host","bratrstvi.company.com"
"5499","353",,"Accept-Encoding","gzip, deflate"
"5500","353",,"Accept","*/*"
"5501","353",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5502","353",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5503","353",,"Connection","close"
"5504","353",,"Cache-Control","max-age=0"
"5505","353",,"Referer","http://bratrstvi.company.com/articles.php?cat_id=13"
"5506","353",,"Content-Type","application/x-www-form-urlencoded"
"5507","353",,"Content-Length","80"
"5508","353",,"Cookie","fusion_visited=yes"
"5509",,"353","Server","nginx"
"5510",,"353","Date","Sun, 07 Feb 2021 09:18:23 GMT"
"5511",,"353","Content-Type","text/html"
"5512",,"353","Content-Length","2310"
"5513",,"353","Connection","close"
"5514",,"353","X-Powered-By","PHP/4.4.8"
"5515",,"353","Location","articles.php?cat_id=13"
"5516","354",,"Host","bratrstvi.company.com"
"5517","354",,"Accept-Encoding","gzip, deflate"
"5518","354",,"Accept","*/*"
"5519","354",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5520","354",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5521","354",,"Connection","close"
"5522","354",,"Cache-Control","max-age=0"
"5523","354",,"Referer","http://bratrstvi.company.com/articles.php?article_id=86"
"5524","354",,"Content-Type","application/x-www-form-urlencoded"
"5525","354",,"Content-Length","80"
"5526","354",,"Cookie","fusion_visited=yes"
"5527",,"354","Server","nginx"
"5528",,"354","Date","Sun, 07 Feb 2021 09:20:06 GMT"
"5529",,"354","Content-Type","text/html"
"5530",,"354","Content-Length","2314"
"5531",,"354","Connection","close"
"5532",,"354","X-Powered-By","PHP/4.4.8"
"5533",,"354","Location","articles.php?article_id=86"
"5534","355",,"Host","bratrstvi.company.com"
"5535","355",,"Accept-Encoding","gzip, deflate"
"5536","355",,"Accept","*/*"
"5537","355",,"Accept-Language","en-US,en-GB;q=0.9,en;q=0.8"
"5538","355",,"User-Agent","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36"
"5539","355",,"Connection","close"
"5540","355",,"Cache-Control","max-age=0"
"5541","355",,"Referer","http://bratrstvi.company.com/articles.php?article_id=83"
"5542","355",,"Content-Type","application/x-www-form-urlencoded"
"5543","355",,"Content-Length","80"
"5544","355",,"Cookie","fusion_visited=yes"
